1.1029,1.1019,1.1022,1.101,1.1031,1.1091,1.1059,1.1044,1.0999,1.0983,1.1037,1.1025,1.1028,1.1039,1.1095,1.1093,1.1064,1.1048,1.1014,1.0985,1.101,1.0998,1.0992,1.1007,1.1017,1.1035,1.1033,1.0993,1.0964,1.0942,1.1018,1.1022,1.101,1.1031,1.1094,1.1059,1.1043,1.0999,1.0983,1.0943,0.5,19247.0,14507.0,16788.0,16221.5,17632.0,18974.5,17207.5,14021.5,14165.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1.1019,1.1022,1.101,1.1031,1.1091,1.1059,1.1044,1.0999,1.0983,1.0942,1.1025,1.1028,1.1039,1.1095,1.1093,1.1064,1.1048,1.1014,1.0985,1.0957,1.0998,1.0992,1.1007,1.1017,1.1035,1.1033,1.0993,1.0964,1.0942,1.0908,1.1022,1.101,1.1031,1.1094,1.1059,1.1043,1.0999,1.0983,1.0943,1.0911,0.5,14105.5,19247.0,14507.0,16788.0,16221.5,17632.0,18974.5,17207.5,14021.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1.1022,1.101,1.1031,1.1091,1.1059,1.1044,1.0999,1.0983,1.0942,1.0911,1.1028,1.1039,1.1095,1.1093,1.1064,1.1048,1.1014,1.0985,1.0957,1.0925,1.0992,1.1007,1.1017,1.1035,1.1033,1.0993,1.0964,1.0942,1.0908,1.0891,1.101,1.1031,1.1094,1.1059,1.1043,1.0999,1.0983,1.0943,1.0911,1.0914,0.5,15488.5,14105.5,19247.0,14507.0,16788.0,16221.5,17632.0,18974.5,17207.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
1.101,1.1031,1.1091,1.1059,1.1044,1.0999,1.0983,1.0942,1.0911,1.0915,1.1039,1.1095,1.1093,1.1064,1.1048,1.1014,1.0985,1.0957,1.0925,1.0926,1.1007,1.1017,1.1035,1.1033,1.0993,1.0964,1.0942,1.0908,1.0891,1.0865,1.1031,1.1094,1.1059,1.1043,1.0999,1.0983,1.0943,1.0911,1.0914,1.0873,0.5,15531.5,15488.5,14105.5,19247.0,14507.0,16788.0,16221.5,17632.0,18974.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1.1031,1.1091,1.1059,1.1044,1.0999,1.0983,1.0942,1.0911,1.0915,1.0872,1.1095,1.1093,1.1064,1.1048,1.1014,1.0985,1.0957,1.0925,1.0926,1.0889,1.1017,1.1035,1.1033,1.0993,1.0964,1.0942,1.0908,1.0891,1.0865,1.0834,1.1094,1.1059,1.1043,1.0999,1.0983,1.0943,1.0911,1.0914,1.0873,1.0841,0.5,17206.5,15531.5,15488.5,14105.5,19247.0,14507.0,16788.0,16221.5,17632.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1.1091,1.1059,1.1044,1.0999,1.0983,1.0942,1.0911,1.0915,1.0872,1.0841,1.1093,1.1064,1.1048,1.1014,1.0985,1.0957,1.0925,1.0926,1.0889,1.0861,1.1035,1.1033,1.0993,1.0964,1.0942,1.0908,1.0891,1.0865,1.0834,1.0827,1.1059,1.1043,1.0999,1.0983,1.0943,1.0911,1.0914,1.0873,1.0841,1.083,0.5,14599.0,17206.5,15531.5,15488.5,14105.5,19247.0,14507.0,16788.0,16221.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.1059,1.1044,1.0999,1.0983,1.0942,1.0911,1.0915,1.0872,1.0841,1.084,1.1064,1.1048,1.1014,1.0985,1.0957,1.0925,1.0926,1.0889,1.0861,1.0851,1.1033,1.0993,1.0964,1.0942,1.0908,1.0891,1.0865,1.0834,1.0827,1.0829,1.1043,1.0999,1.0983,1.0943,1.0911,1.0914,1.0873,1.0841,1.083,1.0835,0.5,10506.0,14599.0,17206.5,15531.5,15488.5,14105.5,19247.0,14507.0,16788.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.1044,1.0999,1.0983,1.0942,1.0911,1.0915,1.0872,1.0841,1.084,1.0834,1.1048,1.1014,1.0985,1.0957,1.0925,1.0926,1.0889,1.0861,1.0851,1.0837,1.0993,1.0964,1.0942,1.0908,1.0891,1.0865,1.0834,1.0827,1.0829,1.0785,1.0999,1.0983,1.0943,1.0911,1.0914,1.0873,1.0841,1.083,1.0835,1.0791,0.5,17283.5,10506.0,14599.0,17206.5,15531.5,15488.5,14105.5,19247.0,14507.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0999,1.0983,1.0942,1.0911,1.0915,1.0872,1.0841,1.084,1.0834,1.0791,1.1014,1.0985,1.0957,1.0925,1.0926,1.0889,1.0861,1.0851,1.0837,1.0812,1.0964,1.0942,1.0908,1.0891,1.0865,1.0834,1.0827,1.0829,1.0785,1.0782,1.0983,1.0943,1.0911,1.0914,1.0873,1.0841,1.083,1.0835,1.0791,1.0804,0.5,16657.5,17283.5,10506.0,14599.0,17206.5,15531.5,15488.5,14105.5,19247.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1.0983,1.0942,1.0911,1.0915,1.0872,1.0841,1.084,1.0834,1.0791,1.0803,1.0985,1.0957,1.0925,1.0926,1.0889,1.0861,1.0851,1.0837,1.0812,1.0821,1.0942,1.0908,1.0891,1.0865,1.0834,1.0827,1.0829,1.0785,1.0782,1.0777,1.0943,1.0911,1.0914,1.0873,1.0841,1.083,1.0835,1.0791,1.0804,1.0784,0.5,20492.0,16657.5,17283.5,10506.0,14599.0,17206.5,15531.5,15488.5,14105.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1.0942,1.0911,1.0915,1.0872,1.0841,1.084,1.0834,1.0791,1.0803,1.0784,1.0957,1.0925,1.0926,1.0889,1.0861,1.0851,1.0837,1.0812,1.0821,1.0863,1.0908,1.0891,1.0865,1.0834,1.0827,1.0829,1.0785,1.0782,1.0777,1.0783,1.0911,1.0914,1.0873,1.0841,1.083,1.0835,1.0791,1.0804,1.0784,1.0847,0.5,20227.0,20492.0,16657.5,17283.5,10506.0,14599.0,17206.5,15531.5,15488.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1.0911,1.0915,1.0872,1.0841,1.084,1.0834,1.0791,1.0803,1.0784,1.0825,1.0925,1.0926,1.0889,1.0861,1.0851,1.0837,1.0812,1.0821,1.0863,1.0872,1.0891,1.0865,1.0834,1.0827,1.0829,1.0785,1.0782,1.0777,1.0783,1.0805,1.0914,1.0873,1.0841,1.083,1.0835,1.0791,1.0804,1.0784,1.0847,1.0852,0.5,27421.5,20227.0,20492.0,16657.5,17283.5,10506.0,14599.0,17206.5,15531.5,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
1.0915,1.0872,1.0841,1.084,1.0834,1.0791,1.0803,1.0784,1.0825,1.0852,1.0926,1.0889,1.0861,1.0851,1.0837,1.0812,1.0821,1.0863,1.0872,1.089,1.0865,1.0834,1.0827,1.0829,1.0785,1.0782,1.0777,1.0783,1.0805,1.083,1.0873,1.0841,1.083,1.0835,1.0791,1.0804,1.0784,1.0847,1.0852,1.0881,0.5,30319.0,27421.5,20227.0,20492.0,16657.5,17283.5,10506.0,14599.0,17206.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
1.0872,1.0841,1.084,1.0834,1.0791,1.0803,1.0784,1.0825,1.0852,1.0881,1.0889,1.0861,1.0851,1.0837,1.0812,1.0821,1.0863,1.0872,1.089,1.0909,1.0834,1.0827,1.0829,1.0785,1.0782,1.0777,1.0783,1.0805,1.083,1.0855,1.0841,1.083,1.0835,1.0791,1.0804,1.0784,1.0847,1.0852,1.0881,1.0881,0.5,30322.5,30319.0,27421.5,20227.0,20492.0,16657.5,17283.5,10506.0,14599.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0841,1.084,1.0834,1.0791,1.0803,1.0784,1.0825,1.0852,1.0881,1.0881,1.0861,1.0851,1.0837,1.0812,1.0821,1.0863,1.0872,1.089,1.0909,1.1007,1.0827,1.0829,1.0785,1.0782,1.0777,1.0783,1.0805,1.083,1.0855,1.0877,1.083,1.0835,1.0791,1.0804,1.0784,1.0847,1.0852,1.0881,1.0881,1.1,0.5,38119.0,30322.5,30319.0,27421.5,20227.0,20492.0,16657.5,17283.5,10506.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.084,1.0834,1.0791,1.0803,1.0784,1.0825,1.0852,1.0881,1.0881,1.1,1.0851,1.0837,1.0812,1.0821,1.0863,1.0872,1.089,1.0909,1.1007,1.1053,1.0829,1.0785,1.0782,1.0777,1.0783,1.0805,1.083,1.0855,1.0877,1.0951,1.0835,1.0791,1.0804,1.0784,1.0847,1.0852,1.0881,1.0881,1.1,1.1029,0.5,48799.0,38119.0,30322.5,30319.0,27421.5,20227.0,20492.0,16657.5,17283.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0834,1.0791,1.0803,1.0784,1.0825,1.0852,1.0881,1.0881,1.1,1.1041,1.0837,1.0812,1.0821,1.0863,1.0872,1.089,1.0909,1.1007,1.1053,1.1185,1.0785,1.0782,1.0777,1.0783,1.0805,1.083,1.0855,1.0877,1.0951,1.1036,1.0791,1.0804,1.0784,1.0847,1.0852,1.0881,1.0881,1.1,1.1029,1.1133,0.5,43062.0,48799.0,38119.0,30322.5,30319.0,27421.5,20227.0,20492.0,16657.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0791,1.0803,1.0784,1.0825,1.0852,1.0881,1.0881,1.1,1.1041,1.1131,1.0812,1.0821,1.0863,1.0872,1.089,1.0909,1.1007,1.1053,1.1185,1.1213,1.0782,1.0777,1.0783,1.0805,1.083,1.0855,1.0877,1.0951,1.1036,1.1095,1.0804,1.0784,1.0847,1.0852,1.0881,1.0881,1.1,1.1029,1.1133,1.1171,0.5,40400.0,43062.0,48799.0,38119.0,30322.5,30319.0,27421.5,20227.0,20492.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1.0803,1.0784,1.0825,1.0852,1.0881,1.0881,1.1,1.1041,1.1131,1.1171,1.0821,1.0863,1.0872,1.089,1.0909,1.1007,1.1053,1.1185,1.1213,1.1187,1.0777,1.0783,1.0805,1.083,1.0855,1.0877,1.0951,1.1036,1.1095,1.1095,1.0784,1.0847,1.0852,1.0881,1.0881,1.1,1.1029,1.1133,1.1171,1.1134,0.5,31911.0,40400.0,43062.0,48799.0,38119.0,30322.5,30319.0,27421.5,20227.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
1.0784,1.0825,1.0852,1.0881,1.0881,1.1,1.1041,1.1131,1.1171,1.1134,1.0863,1.0872,1.089,1.0909,1.1007,1.1053,1.1185,1.1213,1.1187,1.1245,1.0783,1.0805,1.083,1.0855,1.0877,1.0951,1.1036,1.1095,1.1095,1.112,1.0847,1.0852,1.0881,1.0881,1.1,1.1029,1.1133,1.1171,1.1134,1.1237,0.5,30368.0,31911.0,40400.0,43062.0,48799.0,38119.0,30322.5,30319.0,27421.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
1.0825,1.0852,1.0881,1.0881,1.1,1.1041,1.1131,1.1171,1.1134,1.1237,1.0872,1.089,1.0909,1.1007,1.1053,1.1185,1.1213,1.1187,1.1245,1.1355,1.0805,1.083,1.0855,1.0877,1.0951,1.1036,1.1095,1.1095,1.112,1.1211,1.0852,1.0881,1.0881,1.1,1.1029,1.1133,1.1171,1.1134,1.1237,1.129,0.5,47000.5,30368.0,31911.0,40400.0,43062.0,48799.0,38119.0,30322.5,30319.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
1.0852,1.0881,1.0881,1.1,1.1041,1.1131,1.1171,1.1134,1.1237,1.1347,1.089,1.0909,1.1007,1.1053,1.1185,1.1213,1.1187,1.1245,1.1355,1.1496,1.083,1.0855,1.0877,1.0951,1.1036,1.1095,1.1095,1.112,1.1211,1.134,1.0881,1.0881,1.1,1.1029,1.1133,1.1171,1.1134,1.1237,1.129,1.1436,0.5,93663.5,47000.5,30368.0,31911.0,40400.0,43062.0,48799.0,38119.0,30322.5,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1.0881,1.0881,1.1,1.1041,1.1131,1.1171,1.1134,1.1237,1.1347,1.1436,1.0909,1.1007,1.1053,1.1185,1.1213,1.1187,1.1245,1.1355,1.1496,1.1457,1.0855,1.0877,1.0951,1.1036,1.1095,1.1095,1.112,1.1211,1.134,1.1274,1.0881,1.1,1.1029,1.1133,1.1171,1.1134,1.1237,1.129,1.1436,1.1291,0.5,95169.5,93663.5,47000.5,30368.0,31911.0,40400.0,43062.0,48799.0,38119.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
1.0881,1.1,1.1041,1.1131,1.1171,1.1134,1.1237,1.1347,1.1436,1.1291,1.1007,1.1053,1.1185,1.1213,1.1187,1.1245,1.1355,1.1496,1.1457,1.1366,1.0877,1.0951,1.1036,1.1095,1.1095,1.112,1.1211,1.134,1.1274,1.125,1.1,1.1029,1.1133,1.1171,1.1134,1.1237,1.129,1.1436,1.1291,1.1261,0.5,64548.5,95169.5,93663.5,47000.5,30368.0,31911.0,40400.0,43062.0,48799.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1.1,1.1041,1.1131,1.1171,1.1134,1.1237,1.1347,1.1436,1.1291,1.126,1.1053,1.1185,1.1213,1.1187,1.1245,1.1355,1.1496,1.1457,1.1366,1.1333,1.0951,1.1036,1.1095,1.1095,1.112,1.1211,1.134,1.1274,1.125,1.1055,1.1029,1.1133,1.1171,1.1134,1.1237,1.129,1.1436,1.1291,1.1261,1.1167,0.5,86442.0,64548.5,95169.5,93663.5,47000.5,30368.0,31911.0,40400.0,43062.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1.1041,1.1131,1.1171,1.1134,1.1237,1.1347,1.1436,1.1291,1.126,1.1169,1.1185,1.1213,1.1187,1.1245,1.1355,1.1496,1.1457,1.1366,1.1333,1.1221,1.1036,1.1095,1.1095,1.112,1.1211,1.134,1.1274,1.125,1.1055,1.1055,1.1133,1.1171,1.1134,1.1237,1.129,1.1436,1.1291,1.1261,1.1167,1.1102,0.5,84031.0,86442.0,64548.5,95169.5,93663.5,47000.5,30368.0,31911.0,40400.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
1.1131,1.1171,1.1134,1.1237,1.1347,1.1436,1.1291,1.126,1.1169,1.1189,1.1213,1.1187,1.1245,1.1355,1.1496,1.1457,1.1366,1.1333,1.1221,1.1236,1.1095,1.1095,1.112,1.1211,1.134,1.1274,1.125,1.1055,1.1055,1.1085,1.1171,1.1134,1.1237,1.129,1.1436,1.1291,1.1261,1.1167,1.1102,1.1178,0.5,102816.0,84031.0,86442.0,64548.5,95169.5,93663.5,47000.5,30368.0,31911.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
1.1171,1.1134,1.1237,1.1347,1.1436,1.1291,1.126,1.1169,1.1189,1.1178,1.1187,1.1245,1.1355,1.1496,1.1457,1.1366,1.1333,1.1221,1.1236,1.1189,1.1095,1.112,1.1211,1.134,1.1274,1.125,1.1055,1.1055,1.1085,1.0955,1.1134,1.1237,1.129,1.1436,1.1291,1.1261,1.1167,1.1102,1.1178,1.1005,0.5,88934.5,102816.0,84031.0,86442.0,64548.5,95169.5,93663.5,47000.5,30368.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
1.1134,1.1237,1.1347,1.1436,1.1291,1.126,1.1169,1.1189,1.1178,1.1006,1.1245,1.1355,1.1496,1.1457,1.1366,1.1333,1.1221,1.1236,1.1189,1.1045,1.112,1.1211,1.134,1.1274,1.125,1.1055,1.1055,1.1085,1.0955,1.0802,1.1237,1.129,1.1436,1.1291,1.1261,1.1167,1.1102,1.1178,1.1005,1.0912,0.5,100971.0,88934.5,102816.0,84031.0,86442.0,64548.5,95169.5,93663.5,47000.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1.1237,1.1347,1.1436,1.1291,1.126,1.1169,1.1189,1.1178,1.1006,1.0912,1.1355,1.1496,1.1457,1.1366,1.1333,1.1221,1.1236,1.1189,1.1045,1.0982,1.1211,1.134,1.1274,1.125,1.1055,1.1055,1.1085,1.0955,1.0802,1.0654,1.129,1.1436,1.1291,1.1261,1.1167,1.1102,1.1178,1.1005,1.0912,1.0659,0.5,109752.0,100971.0,88934.5,102816.0,84031.0,86442.0,64548.5,95169.5,93663.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1.1347,1.1436,1.1291,1.126,1.1169,1.1189,1.1178,1.1006,1.0912,1.0661,1.1496,1.1457,1.1366,1.1333,1.1221,1.1236,1.1189,1.1045,1.0982,1.0831,1.134,1.1274,1.125,1.1055,1.1055,1.1085,1.0955,1.0802,1.0654,1.0638,1.1436,1.1291,1.1261,1.1167,1.1102,1.1178,1.1005,1.0912,1.0659,1.0694,0.5,122468.5,109752.0,100971.0,88934.5,102816.0,84031.0,86442.0,64548.5,95169.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.1436,1.1291,1.126,1.1169,1.1189,1.1178,1.1006,1.0912,1.0661,1.0694,1.1457,1.1366,1.1333,1.1221,1.1236,1.1189,1.1045,1.0982,1.0831,1.0827,1.1274,1.125,1.1055,1.1055,1.1085,1.0955,1.0802,1.0654,1.0638,1.0635,1.1291,1.1261,1.1167,1.1102,1.1178,1.1005,1.0912,1.0659,1.0694,1.0726,0.5,110458.0,122468.5,109752.0,100971.0,88934.5,102816.0,84031.0,86442.0,64548.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.1291,1.126,1.1169,1.1189,1.1178,1.1006,1.0912,1.0661,1.0694,1.0723,1.1366,1.1333,1.1221,1.1236,1.1189,1.1045,1.0982,1.0831,1.0827,1.0888,1.125,1.1055,1.1055,1.1085,1.0955,1.0802,1.0654,1.0638,1.0635,1.0723,1.1261,1.1167,1.1102,1.1178,1.1005,1.0912,1.0659,1.0694,1.0726,1.0783,0.5,85722.5,110458.0,122468.5,109752.0,100971.0,88934.5,102816.0,84031.0,86442.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.126,1.1169,1.1189,1.1178,1.1006,1.0912,1.0661,1.0694,1.0723,1.0782,1.1333,1.1221,1.1236,1.1189,1.1045,1.0982,1.0831,1.0827,1.0888,1.0894,1.1055,1.1055,1.1085,1.0955,1.0802,1.0654,1.0638,1.0635,1.0723,1.076,1.1167,1.1102,1.1178,1.1005,1.0912,1.0659,1.0694,1.0726,1.0783,1.088,0.5,84079.0,85722.5,110458.0,122468.5,109752.0,100971.0,88934.5,102816.0,84031.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.1169,1.1189,1.1178,1.1006,1.0912,1.0661,1.0694,1.0723,1.0782,1.088,1.1221,1.1236,1.1189,1.1045,1.0982,1.0831,1.0827,1.0888,1.0894,1.1059,1.1055,1.1085,1.0955,1.0802,1.0654,1.0638,1.0635,1.0723,1.076,1.087,1.1102,1.1178,1.1005,1.0912,1.0659,1.0694,1.0726,1.0783,1.088,1.1029,0.5,74719.0,84079.0,85722.5,110458.0,122468.5,109752.0,100971.0,88934.5,102816.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.1189,1.1178,1.1006,1.0912,1.0661,1.0694,1.0723,1.0782,1.088,1.1029,1.1236,1.1189,1.1045,1.0982,1.0831,1.0827,1.0888,1.0894,1.1059,1.1147,1.1085,1.0955,1.0802,1.0654,1.0638,1.0635,1.0723,1.076,1.087,1.0953,1.1178,1.1005,1.0912,1.0659,1.0694,1.0726,1.0783,1.088,1.1029,1.1143,0.5,69593.0,74719.0,84079.0,85722.5,110458.0,122468.5,109752.0,100971.0,88934.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.1178,1.1006,1.0912,1.0661,1.0694,1.0723,1.0782,1.088,1.1029,1.1116,1.1189,1.1045,1.0982,1.0831,1.0827,1.0888,1.0894,1.1059,1.1147,1.1144,1.0955,1.0802,1.0654,1.0638,1.0635,1.0723,1.076,1.087,1.0953,1.101,1.1005,1.0912,1.0659,1.0694,1.0726,1.0783,1.088,1.1029,1.1143,1.1043,0.5,54925.0,69593.0,74719.0,84079.0,85722.5,110458.0,122468.5,109752.0,100971.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.1006,1.0912,1.0661,1.0694,1.0723,1.0782,1.088,1.1029,1.1116,1.1041,1.1045,1.0982,1.0831,1.0827,1.0888,1.0894,1.1059,1.1147,1.1144,1.1054,1.0802,1.0654,1.0638,1.0635,1.0723,1.076,1.087,1.0953,1.101,1.0927,1.0912,1.0659,1.0694,1.0726,1.0783,1.088,1.1029,1.1143,1.1043,1.1035,0.5,66183.5,54925.0,69593.0,74719.0,84079.0,85722.5,110458.0,122468.5,109752.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
1.0912,1.0661,1.0694,1.0723,1.0782,1.088,1.1029,1.1116,1.1041,1.103,1.0982,1.0831,1.0827,1.0888,1.0894,1.1059,1.1147,1.1144,1.1054,1.1039,1.0654,1.0638,1.0635,1.0723,1.076,1.087,1.0953,1.101,1.0927,1.0903,1.0659,1.0694,1.0726,1.0783,1.088,1.1029,1.1143,1.1043,1.1035,1.0962,0.5,51404.5,66183.5,54925.0,69593.0,74719.0,84079.0,85722.5,110458.0,122468.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
